filename	title	author	mode	text	wordindex	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures.	126932	6107	0	140	715		888	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	As the Nautilus continues its underwater journey, Professor Aronnax and his companions grow increasingly restless and decide to confront Captain Nemo about their fate, demanding to know whether he intends to keep them aboard the vessel permanently.	126932	6107	0	141	715	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas.	888	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The Nautilus continues its underwater journey, exploring the wonders of marine life and encountering various species of sea creatures, including crabs, devilfish, and squid, while discussing the legends and stories surrounding these creatures.	127850	6155	0	141	752		918	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	While observing the seaweed, the Nautilus encounters a gigantic devilfish, and a thrilling battle ensues as Captain Nemo and his crew attempt to capture or subdue the creature.	127850	6155	0	142	752	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas. The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures.	918	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The Nautilus encounters a colossal squid, eight meters long, with enormous eyes, a parrot-like beak, and writhing arms covered in suckers, providing an opportunity for the protagonist to sketch and study this terrifying creature.	128697	6198	0	142	785		847	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	The Nautilus has encountered a group of devilfish and is about to engage in a fierce battle with them, testing the strength and capabilities of the submarine.	128697	6198	0	143	785	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas. The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures. The Nautilus continues its underwater journey, exploring the wonders of marine life and encountering various species of sea creatures, including crabs, devilfish, and squid, while discussing the legends and stories surrounding these creatures.	847	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	Captain Nemo and his crew engage in a fierce battle with a group of devilfish that have jammed the Nautilus' propeller, resulting in the loss of a crew member and leaving Captain Nemo visibly distraught.	129586	6259	0	143	819		889	HI
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	Captain Nemo, filled with grief over the loss of his companion, retreats into solitude and contemplation, leaving the protagonist and his companions to navigate the Nautilus on their own.	129586	6259	0	144	819	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas. The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures. The Nautilus continues its underwater journey, exploring the wonders of marine life and encountering various species of sea creatures, including crabs, devilfish, and squid, while discussing the legends and stories surrounding these creatures. The Nautilus encounters a colossal squid, eight meters long, with enormous eyes, a parrot-like beak, and writhing arms covered in suckers, providing an opportunity for the protagonist to sketch and study this terrifying creature.	889	HI
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	After a crew member is killed by a devilfish, Captain Nemo becomes grief-stricken, and the Nautilus drifts aimlessly as he mourns; eventually, the Nautilus resumes its course and navigates the Gulf Stream, a powerful and warm ocean current.	130500	6305	0	144	854		914	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	Captain Nemo, still grieving the loss of his crew member, becomes increasingly despondent and withdrawn, causing the Nautilus to drift aimlessly in the Gulf Stream as he contemplates his next move.	130500	6305	0	145	854	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas. The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures. The Nautilus continues its underwater journey, exploring the wonders of marine life and encountering various species of sea creatures, including crabs, devilfish, and squid, while discussing the legends and stories surrounding these creatures. The Nautilus encounters a colossal squid, eight meters long, with enormous eyes, a parrot-like beak, and writhing arms covered in suckers, providing an opportunity for the protagonist to sketch and study this terrifying creature. Captain Nemo and his crew engage in a fierce battle with a group of devilfish that have jammed the Nautilus' propeller, resulting in the loss of a crew member and leaving Captain Nemo visibly distraught.	914	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	As the Nautilus sails through the Gulf Stream, the protagonist and his companions encounter a diverse array of marine life, including argonauts, rays, sharks, wrasse, croakers, and various other fish, while Ned Land grows increasingly impatient and expresses his desire to escape.	131463	6353	0	145	892		963	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	Professor Aronnax confronts Captain Nemo about their imprisonment and demands answers, leading to a tense and revealing conversation between the two.	131463	6353	0	146	892	The worldwide fascination and fear of an enormous sea creature leads Professor Aronnax and his companions to join an expedition in search of it. Despite their futile attempts to catch the creature, they are thrown overboard and rescued by Captain Nemo, who takes them aboard his massive underwater steel boat, the Nautilus. Nemo offers them a chance to explore the underwater world and learn its secrets. As they voyage under the sea, they witness the wonders and beauty of marine life, encounter mysterious phenomena, explore shipwrecks, and have encounters with hostile natives. Throughout their journey, they observe the wonders of the ocean and engage in discussions about various topics, such as pearl fishing. Captain Nemo and his companions, including Professor Aronnax, embark on an underwater exploration, encountering a diverse array of marine life. They witness a shark attack and Captain Nemo bravely saves an Indian fisherman, showing his bravery and compassion. The Nautilus continues its exploration, passing through various waterways and observing the ruins of Mocha in the Red Sea. Captain Nemo reveals the existence of the Arabian Tunnel, a passageway connecting the Red Sea to the Mediterranean, and takes Professor Aronnax through it, where they encounter stunning coral substructures and marine life. The protagonist and his companions aboard the Nautilus contemplate the possibility of leaving the submarine before their voyage is complete. Captain Nemo reveals the presence of gold ingots and sends a chest of them off the Nautilus, leaving Professor Aronnax curious about its destination. The Nautilus navigates through the Mediterranean, observing various marine life along the way. As they continue their exploration, Professor Aronnax learns about crustaceans, explores sunken ships, and reaches the entrance to the Strait of Gibraltar. Ned Land plans to escape that evening, and the protagonist prepares to leave, torn between freedom and fascination. Captain Nemo reveals a sunken treasure and defends his accumulation of wealth, then takes Professor Aronnax on a nighttime excursion to the seafloor, where they encounter mysterious phenomena. Professor Aronnax and Captain Nemo embark on an underwater journey, encountering astonishing scenery, terrifying creatures, and the ruins of Atlantis. They explore a submerged continent, witness the mysteries of human destiny, and find refuge in an extinct volcano. They ascend to the top, discovering plant life and witnessing the clouds above. They navigate through the Sargasso Sea, observe marine life, and contemplate escape. Ned Land plans his escape, and Captain Nemo opposes killing whales, emphasizing the importance of preservation. The Nautilus embarks on a perilous journey through the Antarctic, battling sperm whales and navigating treacherous ice fields. Captain Nemo reveals his plan to reach the South Pole by navigating beneath the ice, and preparations are made for the daring attempt. The crew explores the desolate Antarctic continent, witnessing its volcanic origins and abundant marine life. However, their hopes of reaching the South Pole are dashed when the sun disappears and they become trapped in a tunnel of ice. Captain Nemo formulates a plan to escape by cutting through the ice walls. The crew of the Nautilus works tirelessly to dig a tunnel through the thick ice, but as they progress, they face the danger of the water around them solidifying and potentially trapping them forever. Captain Nemo and Professor Aronnax, trapped in the solidifying water, devise a plan to inject boiling water into the surrounding ice to delay its freezing and thereby prevent their suffocation. In a desperate attempt to escape their icy prison, the crew of the Nautilus sacrifices themselves to save Professor Aronnax, who is on the brink of death from suffocation. After escaping their icy prison, the protagonist and his companions breathe in the fresh air and express gratitude to each other, while speculating on Captain Nemo's plans and contemplating their own future. The Nautilus continues its underwater journey, passing by Tierra del Fuego and the Falkland Islands, observing marine life and underwater vegetation, and reaching the coast of South America. The Nautilus explores the depths of an underwater valley, witnesses the wonders of marine life, and reaches the mouth of the Amazon River, where they observe various species of zoophytes, fish, and reptiles. The Nautilus captures an electric ray, consumes manatees for food, and uses suckerfish to catch sea turtles, before leaving the waterways of the Amazon and returning to the open seas. The protagonist and his companions continue their underwater journey aboard the Nautilus, exploring the wonders of marine life in the Caribbean Sea and encountering various species of zoophytes, jellyfish, worms, manta rays, triggerfish, and other fascinating creatures. The Nautilus continues its underwater journey, exploring the wonders of marine life and encountering various species of sea creatures, including crabs, devilfish, and squid, while discussing the legends and stories surrounding these creatures. The Nautilus encounters a colossal squid, eight meters long, with enormous eyes, a parrot-like beak, and writhing arms covered in suckers, providing an opportunity for the protagonist to sketch and study this terrifying creature. Captain Nemo and his crew engage in a fierce battle with a group of devilfish that have jammed the Nautilus' propeller, resulting in the loss of a crew member and leaving Captain Nemo visibly distraught. After a crew member is killed by a devilfish, Captain Nemo becomes grief-stricken, and the Nautilus drifts aimlessly as he mourns; eventually, the Nautilus resumes its course and navigates the Gulf Stream, a powerful and warm ocean current.	963	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The protagonist confronts Captain Nemo about their imprisonment aboard the Nautilus and expresses their desire for freedom, highlighting the potential consequences of keeping them captive.	132337	6400	0	146	934		874	sentence
