filename	title	author	mode	text	wordindex	position	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	Mr. Prodder returns to his old neighborhood in search of his sister, Eliza, but is disappointed to find that she and her husband have vanished, leaving him unsure of what to do next.	92742	0.50186	3436	0	102	645		885	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	Mr. Prodder reunites with his aunt Sarah, who has undergone significant changes in appearance and demeanor, and seeks her help in finding his sister Eliza.	92742	0.50186	3436	0	103	645	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content and satisfied with his marriage to Lucy, who is gentle and obedient, in contrast to his previous relationship with Aurora. Aurora confronts Lucy about her infatuation with Talbot Bulstrode and expresses her contentment with her ""commonplace"" husband, John Mellish, during a dinner party with Archibald Floyd. During a conversation with her father, Aurora seeks money for a particular purpose, while reflecting on the past and her contentment with her husband, John Mellish, as Talbot Bulstrode and Lucy reminisce about their own history and relationship. Aurora seeks a private conversation with her father and requests two thousand pounds, leaving him deeply troubled and curious about her intentions. Aurora asks her father, Archibald Floyd, for a large sum of money without revealing her intentions, causing him distress and confusion. Aurora receives a large sum of money from her father, Mr. Floyd, and promises that it will be the last he hears of her troubles, leaving him hopeful, before they are interrupted by the arrival of a clerk with the cash, Mr. George Martin, who is dismissed after completing the transaction; Mr. Floyd then proceeds to number the notes while Aurora impatiently waits, reflecting on the difficulty she had in obtaining the money and expressing her desire for her troubles to be over. A boisterous merchant captain named Samuel Prodder, who is actually the uncle of Mrs. Mellish, embarks on a journey to meet his niece for the first time, sharing stories of his adventurous life along the way. Mr. Prodder, a sailor, reflects on his long overdue visit to his sister in Liverpool, recalling his visions of her as both a child and a grown woman, and his hope to find her after all these years."	885	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	The merchant-captain, Samuel Prodder, shares the story of his search for his long-lost sister, Eliza, who died years ago, leaving behind a daughter, Miss Floyd, whom he is now going to see, anticipating a heartfelt reunion.	93571	0.5067	3467	0	103	678		829	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	The merchant-captain, Samuel Prodder, arrives at his destination and is warmly welcomed by his niece, Miss Floyd, who becomes emotional upon meeting her long-lost uncle and expresses her love for her mother whom she never had the chance to know.	93571	0.5067	3467	0	104	678	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content and satisfied with his marriage to Lucy, who is gentle and obedient, in contrast to his previous relationship with Aurora. Aurora confronts Lucy about her infatuation with Talbot Bulstrode and expresses her contentment with her ""commonplace"" husband, John Mellish, during a dinner party with Archibald Floyd. During a conversation with her father, Aurora seeks money for a particular purpose, while reflecting on the past and her contentment with her husband, John Mellish, as Talbot Bulstrode and Lucy reminisce about their own history and relationship. Aurora seeks a private conversation with her father and requests two thousand pounds, leaving him deeply troubled and curious about her intentions. Aurora asks her father, Archibald Floyd, for a large sum of money without revealing her intentions, causing him distress and confusion. Aurora receives a large sum of money from her father, Mr. Floyd, and promises that it will be the last he hears of her troubles, leaving him hopeful, before they are interrupted by the arrival of a clerk with the cash, Mr. George Martin, who is dismissed after completing the transaction; Mr. Floyd then proceeds to number the notes while Aurora impatiently waits, reflecting on the difficulty she had in obtaining the money and expressing her desire for her troubles to be over. A boisterous merchant captain named Samuel Prodder, who is actually the uncle of Mrs. Mellish, embarks on a journey to meet his niece for the first time, sharing stories of his adventurous life along the way. Mr. Prodder, a sailor, reflects on his long overdue visit to his sister in Liverpool, recalling his visions of her as both a child and a grown woman, and his hope to find her after all these years. Mr. Prodder returns to his old neighborhood in search of his sister, Eliza, but is disappointed to find that she and her husband have vanished, leaving him unsure of what to do next."	829	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	Captain Prodder arrives at Felden Woods and reunites with his brother-in-law, Archibald Floyd, expressing his desire to see his niece Aurora, only to be disappointed to learn that she is married and living near Doncaster.	94591	0.51123	3507	0	104	714		1020	H
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	"Captain Prodder, eager to meet his niece Aurora, sets off for Doncaster early the next morning, hoping to have a heartfelt reunion with her and longing to hear her call him ""uncle."""	94591	0.51123	3507	0	105	714	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content and satisfied with his marriage to Lucy, who is gentle and obedient, in contrast to his previous relationship with Aurora. Aurora confronts Lucy about her infatuation with Talbot Bulstrode and expresses her contentment with her ""commonplace"" husband, John Mellish, during a dinner party with Archibald Floyd. During a conversation with her father, Aurora seeks money for a particular purpose, while reflecting on the past and her contentment with her husband, John Mellish, as Talbot Bulstrode and Lucy reminisce about their own history and relationship. Aurora seeks a private conversation with her father and requests two thousand pounds, leaving him deeply troubled and curious about her intentions. Aurora asks her father, Archibald Floyd, for a large sum of money without revealing her intentions, causing him distress and confusion. Aurora receives a large sum of money from her father, Mr. Floyd, and promises that it will be the last he hears of her troubles, leaving him hopeful, before they are interrupted by the arrival of a clerk with the cash, Mr. George Martin, who is dismissed after completing the transaction; Mr. Floyd then proceeds to number the notes while Aurora impatiently waits, reflecting on the difficulty she had in obtaining the money and expressing her desire for her troubles to be over. A boisterous merchant captain named Samuel Prodder, who is actually the uncle of Mrs. Mellish, embarks on a journey to meet his niece for the first time, sharing stories of his adventurous life along the way. Mr. Prodder, a sailor, reflects on his long overdue visit to his sister in Liverpool, recalling his visions of her as both a child and a grown woman, and his hope to find her after all these years. Mr. Prodder returns to his old neighborhood in search of his sister, Eliza, but is disappointed to find that she and her husband have vanished, leaving him unsure of what to do next. The merchant-captain, Samuel Prodder, shares the story of his search for his long-lost sister, Eliza, who died years ago, leaving behind a daughter, Miss Floyd, whom he is now going to see, anticipating a heartfelt reunion."	1020	H
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	"James Conyers, the new arrival at Mellish Park, grows restless and discontented, showing little interest in his work and causing tension with Stephen Hargraves, the ""Softy,"" who harbors hidden animosity towards him."	95377	0.5168	3525	0	105	749		786	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	Mrs. Powell, fueled by her suspicions, decides to confront Mr. Conyers about his behavior and uncover his secrets, leading to a tense confrontation between the two.	95377	0.5168	3525	0	106	749	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content and satisfied with his marriage to Lucy, who is gentle and obedient, in contrast to his previous relationship with Aurora. Aurora confronts Lucy about her infatuation with Talbot Bulstrode and expresses her contentment with her ""commonplace"" husband, John Mellish, during a dinner party with Archibald Floyd. During a conversation with her father, Aurora seeks money for a particular purpose, while reflecting on the past and her contentment with her husband, John Mellish, as Talbot Bulstrode and Lucy reminisce about their own history and relationship. Aurora seeks a private conversation with her father and requests two thousand pounds, leaving him deeply troubled and curious about her intentions. Aurora asks her father, Archibald Floyd, for a large sum of money without revealing her intentions, causing him distress and confusion. Aurora receives a large sum of money from her father, Mr. Floyd, and promises that it will be the last he hears of her troubles, leaving him hopeful, before they are interrupted by the arrival of a clerk with the cash, Mr. George Martin, who is dismissed after completing the transaction; Mr. Floyd then proceeds to number the notes while Aurora impatiently waits, reflecting on the difficulty she had in obtaining the money and expressing her desire for her troubles to be over. A boisterous merchant captain named Samuel Prodder, who is actually the uncle of Mrs. Mellish, embarks on a journey to meet his niece for the first time, sharing stories of his adventurous life along the way. Mr. Prodder, a sailor, reflects on his long overdue visit to his sister in Liverpool, recalling his visions of her as both a child and a grown woman, and his hope to find her after all these years. Mr. Prodder returns to his old neighborhood in search of his sister, Eliza, but is disappointed to find that she and her husband have vanished, leaving him unsure of what to do next. The merchant-captain, Samuel Prodder, shares the story of his search for his long-lost sister, Eliza, who died years ago, leaving behind a daughter, Miss Floyd, whom he is now going to see, anticipating a heartfelt reunion. Captain Prodder arrives at Felden Woods and reunites with his brother-in-law, Archibald Floyd, expressing his desire to see his niece Aurora, only to be disappointed to learn that she is married and living near Doncaster."	786	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	James Conyers grows restless and discontented at the rural quiet of the north lodge, and decides to go into Doncaster for the evening, leaving Stephen Hargraves puzzled and observing him closely.	96293	0.52109	3548	0	106	781		916	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	James Conyers, growing restless and discontented, decides to go into Doncaster for the evening, leaving Stephen Hargraves behind, and plans to seek information about the September meeting, while unaware of the fateful events that will soon unfold.	96293	0.52109	3548	0	107	781	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content and satisfied with his marriage to Lucy, who is gentle and obedient, in contrast to his previous relationship with Aurora. Aurora confronts Lucy about her infatuation with Talbot Bulstrode and expresses her contentment with her ""commonplace"" husband, John Mellish, during a dinner party with Archibald Floyd. During a conversation with her father, Aurora seeks money for a particular purpose, while reflecting on the past and her contentment with her husband, John Mellish, as Talbot Bulstrode and Lucy reminisce about their own history and relationship. Aurora seeks a private conversation with her father and requests two thousand pounds, leaving him deeply troubled and curious about her intentions. Aurora asks her father, Archibald Floyd, for a large sum of money without revealing her intentions, causing him distress and confusion. Aurora receives a large sum of money from her father, Mr. Floyd, and promises that it will be the last he hears of her troubles, leaving him hopeful, before they are interrupted by the arrival of a clerk with the cash, Mr. George Martin, who is dismissed after completing the transaction; Mr. Floyd then proceeds to number the notes while Aurora impatiently waits, reflecting on the difficulty she had in obtaining the money and expressing her desire for her troubles to be over. A boisterous merchant captain named Samuel Prodder, who is actually the uncle of Mrs. Mellish, embarks on a journey to meet his niece for the first time, sharing stories of his adventurous life along the way. Mr. Prodder, a sailor, reflects on his long overdue visit to his sister in Liverpool, recalling his visions of her as both a child and a grown woman, and his hope to find her after all these years. Mr. Prodder returns to his old neighborhood in search of his sister, Eliza, but is disappointed to find that she and her husband have vanished, leaving him unsure of what to do next. The merchant-captain, Samuel Prodder, shares the story of his search for his long-lost sister, Eliza, who died years ago, leaving behind a daughter, Miss Floyd, whom he is now going to see, anticipating a heartfelt reunion. Captain Prodder arrives at Felden Woods and reunites with his brother-in-law, Archibald Floyd, expressing his desire to see his niece Aurora, only to be disappointed to learn that she is married and living near Doncaster. James Conyers, the new arrival at Mellish Park, grows restless and discontented, showing little interest in his work and causing tension with Stephen Hargraves, the ""Softy,"" who harbors hidden animosity towards him."	916	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	James Conyers takes the Newport Pagnell, a vehicle usually reserved for John Mellish, and goes for a drive, revealing his resentment towards John and his wife Aurora.	97176	0.5261	3585	0	107	429		883	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	As James Conyers drives off in the Newport Pagnell, Stephen Hargraves watches him with suspicion, vowing to stay awake until Conyers returns, anticipating trouble or a drunken arrival.	97176	0.5261	3585	0	108	429	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content with his marriage to Lucy, contrasting his previous relationship with Aurora. Aurora, married to John Mellish, expresses contentment during a dinner party with Archibald Floyd. Aurora seeks money from her father without revealing her intentions, leaving him troubled. Meanwhile, Samuel Prodder embarks on a journey to meet his niece, Eliza, but is disappointed to find her missing. James Conyers grows restless and discontented, causing tension with Stephen Hargraves."	883	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	After a night of drinking, James Conyers returns home to the lodge, where Stephen Hargraves is waiting and eventually takes the dog-cart back to Mr. Mellish's stable-yard.	98047	0.53092	3614	0	108	456		871	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	Upon James Conyers' return to the lodge, he and Stephen Hargraves engage in a heated argument, revealing tensions and secrets that will have far-reaching consequences for the Mellish household.	98047	0.53092	3614	0	109	456	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content with his marriage to Lucy, contrasting his previous relationship with Aurora. Aurora, married to John Mellish, expresses contentment during a dinner party with Archibald Floyd. Aurora seeks money from her father without revealing her intentions, leaving him troubled. Meanwhile, Samuel Prodder embarks on a journey to meet his niece, Eliza, but is disappointed to find her missing. James Conyers grows restless and discontented, causing tension with Stephen Hargraves. James Conyers takes the Newport Pagnell, a vehicle usually reserved for John Mellish, and goes for a drive, revealing his resentment towards John and his wife Aurora."	871	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	Stephen Hargraves discovers a hidden letter in James Conyers' waistcoat, revealing a plan involving money and Aurora Mellish, while James Conyers, discontented and hungover, spends the morning smoking and reflecting on his dissipated night in Doncaster.	98940	0.53568	3648	0	109	483		893	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	prediction	Stephen Hargraves, having discovered a secret in James Conyers' waistcoat, contemplates the implications and plans his next move as he continues to serve his master.	98940	0.53568	3648	0	110	483	"Archibald Floyd, a retired banker, defies society by marrying Eliza, a penniless actress. Eliza lives scandalously but dies after a year of marriage, leaving Archibald heartbroken. Their daughter, Aurora, grows up impetuous and encounters a mysterious man who sets off a chain of events involving two officers. Talbot Bulstrode falls for Aurora but is rejected, leading him to propose to Lucy, Aurora's sister. Aurora and Talbot later reconcile, but their engagement ends when he discovers a letter. Aurora falls ill but recovers, accepts a proposal from John Mellish, and reveals a secret to him. They marry, face envy, and encounter a stable-man. Aurora realizes she has moved on from Talbot, who finds love with Lucy. Talbot Bulstrode proposes to Lucy Floyd, confessing his love for Aurora but seeking comfort in Lucy's companionship. Lucy eventually agrees to marry him, causing Aurora to express her happiness for them. Meanwhile, Aurora settles into her marriage to John Mellish, unaware of the unsettling interest the ""Softy"" Stephen Hargraves has in her. During a walk in the woods, Aurora encounters Hargraves and feels a moment of fear before returning home. However, when John discovers a shocking secret about Aurora, she has a violent reaction and refuses to reveal the truth, leaving John desperate for answers and worried for her well-being. As Aurora's mysterious secret unfolds, the arrival of the new trainer, James Conyers, brings further intrigue to the Mellish household, with Mrs. Powell's curiosity growing. Conyers impresses others with his charm and recruits Hargraves as his servant, despite Hargraves' fear of John Mellish's estate. Mr. Conyers hires the ""Softy"" as his servant and engages in conversation with a woman from the lodge about the Mellish couple's wealth. James Conyers gives a letter to Stephen Hargraves to deliver to Mrs. Mellish, causing her distress. John Mellish remains oblivious to the encounters and expresses his love for his wife. Mrs. Powell becomes suspicious of Aurora's actions and eavesdrops on her conversations with James Conyers. Aurora confronts Mrs. Powell about her actions, leaving John Mellish confused. Archibald Floyd reflects on his love for his daughter and his mixed feelings towards Talbot Bulstrode and his wife. Talbot Bulstrode is content with his marriage to Lucy, contrasting his previous relationship with Aurora. Aurora, married to John Mellish, expresses contentment during a dinner party with Archibald Floyd. Aurora seeks money from her father without revealing her intentions, leaving him troubled. Meanwhile, Samuel Prodder embarks on a journey to meet his niece, Eliza, but is disappointed to find her missing. James Conyers grows restless and discontented, causing tension with Stephen Hargraves. James Conyers takes the Newport Pagnell, a vehicle usually reserved for John Mellish, and goes for a drive, revealing his resentment towards John and his wife Aurora. After a night of drinking, James Conyers returns home to the lodge, where Stephen Hargraves is waiting and eventually takes the dog-cart back to Mr. Mellish's stable-yard."	893	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	Mary Elizabeth Braddon	summary	James Conyers, suffering from the effects of a drunken night, sends Stephen Hargraves to check on the whereabouts of Mr. and Mrs. Mellish, revealing his interest in Mrs. Mellish and his discontent with his own actions.	99929	0.54056	3684	0	110	519		989	sentence
