filename	title	author	mode	text	wordindex	position	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people.	140442	0.63562	6587	0	155	179		960	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate decides to embrace her new life on the island of Arran and begins to immerse herself in the community, finding solace in the simplicity and authenticity of the people around her.	140442	0.63562	6587	0	156	179	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey.	960	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life.	141341	0.63999	6633	0	156	213		899	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	"Kate and her uncle have a heartfelt conversation about her arrival on the island and her transformation into an ""Arran islander,"" with her uncle expressing both admiration and regret for bringing her to such a simple life, but Kate reassures him that she is happy and grateful for her new home and name."	141341	0.63999	6633	0	157	213	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people.	899	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander.	142178	0.64409	6676	0	157	266		837	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate settles into her new life on the island of Arran, embracing the simplicity and hardships, while exploring the possibilities and finding solace in the company of Molly and the pursuits offered by her uncle, Sir Gervais Vyner.	142178	0.64409	6676	0	158	266	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life.	837	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well.	143077	0.6479	6715	0	158	301		899	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Curious and cautious, Kate makes her way to the Holy Well to meet the mysterious man who wishes to speak with her.	143077	0.6479	6715	0	159	301	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander.	899	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle.	143994	0.652	6768	0	159	349		917	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate listens to O'Rorke's warning about the creditors wanting to take possession of the lodge, and she quickly decides to go to the glen to confront the bailiffs and protect the property.	143994	0.652	6768	0	160	349	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well.	917	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare.	144858	0.65618	6802	0	160	383		864	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate, filled with a sense of urgency and compassion, decides to approach John Luttrell and reveal her grandfather's predicament, seeking his help and protection.	144858	0.65618	6802	0	161	383	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle.	864	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior.	145853	0.66012	6855	0	161	418		995	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate confronts her uncle about the news she heard, expressing her concerns for her grandfather's safety and questioning his involvement with Malone and the conflict with the sheriff, causing a rift between them.	145853	0.66012	6855	0	162	418	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare.	995	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Sir Gervais Vyner learns of Malone's capture and impending execution, and is blackmailed by Malone into providing financial support and vouching for his character, causing Vyner to contemplate leaving the country to avoid the shame and exposure.	146714	0.66465	6889	0	162	453		861	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Sir Gervais Vyner decides to provide some financial assistance to Malone, but only on the condition that he is not summoned as a witness, and if Malone insists on his plan, Sir Gervais contemplates leaving the country to avoid the shame and exposure.	146714	0.66465	6889	0	163	453	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare. Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior.	861	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate convinces her uncle to let her negotiate with a cold and unfeeling man, believing that her womanly charm and understanding of his class will lead to better terms, and as she prepares for the meeting, she dresses with attention to detail, impressing the stranger with her beauty and success.	147564	0.66857	6932	0	163	490		850	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate, with her newfound confidence, engages in a negotiation with Mr. O'Rorke, using her charm and intelligence to press for favorable terms that her uncle may not have considered, ultimately hoping to secure the safety and freedom of her grandfather.	147564	0.66857	6932	0	164	490	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare. Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior. Sir Gervais Vyner learns of Malone's capture and impending execution, and is blackmailed by Malone into providing financial support and vouching for his character, causing Vyner to contemplate leaving the country to avoid the shame and exposure.	850	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate engages in a conversation with O'Rorke about her uncle's financial situation and offers him money in exchange for not summoning her uncle as a witness in Malone's trial, but O'Rorke insists on her uncle's testimony and praises Kate's beauty and potential as a sensation in high society.	148511	0.67245	6976	0	164	540		947	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate tries to convince O'Rorke that her uncle cannot be a witness in Malone's trial, but O'Rorke insists and reveals more about Malone's character, leading Kate to reconsider her position.	148511	0.67245	6976	0	165	540	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare. Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior. Sir Gervais Vyner learns of Malone's capture and impending execution, and is blackmailed by Malone into providing financial support and vouching for his character, causing Vyner to contemplate leaving the country to avoid the shame and exposure. Kate convinces her uncle to let her negotiate with a cold and unfeeling man, believing that her womanly charm and understanding of his class will lead to better terms, and as she prepares for the meeting, she dresses with attention to detail, impressing the stranger with her beauty and success.	947	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate and O'Rorke discuss the financial costs of Malone's trial and the desperate measures needed to save her grandfather, with O'Rorke refusing her offer of money and Kate considering revealing the truth to her uncle.	149382	0.67676	7022	0	165	588		871	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate, determined to save her grandfather, decides to take matters into her own hands and find a way to raise the necessary funds for Malone's defense, even if it means making a difficult sacrifice.	149382	0.67676	7022	0	166	588	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare. Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior. Sir Gervais Vyner learns of Malone's capture and impending execution, and is blackmailed by Malone into providing financial support and vouching for his character, causing Vyner to contemplate leaving the country to avoid the shame and exposure. Kate convinces her uncle to let her negotiate with a cold and unfeeling man, believing that her womanly charm and understanding of his class will lead to better terms, and as she prepares for the meeting, she dresses with attention to detail, impressing the stranger with her beauty and success. Kate engages in a conversation with O'Rorke about her uncle's financial situation and offers him money in exchange for not summoning her uncle as a witness in Malone's trial, but O'Rorke insists on her uncle's testimony and praises Kate's beauty and potential as a sensation in high society.	871	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate, desperate to save her grandfather from a murder charge, contemplates reaching out to Sir Within Wardle for financial help, but hesitates due to a mysterious reason, until Tim O'Rorke suggests she write to him, leading to a moment of intense internal struggle.	150293	0.68073	7066	0	166	623		911	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate, determined to save her grandfather, writes a desperate letter to Sir Within Wardle, revealing the truth and pleading for his help, while O'Rorke waits anxiously for her decision.	150293	0.68073	7066	0	167	623	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate reflects on her decision to leave her previous life of luxury and questions the price she has paid for it, finding solace in the simplicity and authenticity of the island and its people. Kate, now living on the island of Arran, takes pride in her new identity as an Arran islander and strives to make her room reflect her own taste and create a sense of comfort and elegance, while her uncle expresses his admiration for her and regrets bringing her to such a simple life. Kate reflects on her decision to leave her life of luxury and adapts to her new life on the island of Arran, finding solace in simplicity and embracing her new identity as an Arran islander. Kate, now living on the island of Arran, embraces her new life and identity as an Arran islander, finding solace in simplicity and striving to create a sense of comfort and elegance in her room, while Molly admires her and a stranger awaits her at the Holy Well. Kate encounters a man named O'Rorke who has come to deliver a message about creditors wanting to take possession of Sir Gervais Vyner's lodge, causing Kate to question the financial stability of her uncle. Kate is approached by O'Rorke who tells her the story of her grandfather's confrontation with the sub-sheriff and the need to help him escape to America, but Kate insists she has no money to spare. Kate learns of her grandfather's involvement in a deadly altercation with a sheriff's bailiff, causing her to feel anxious and consider revealing the truth to her uncle, but she hesitates due to his distant behavior. Sir Gervais Vyner learns of Malone's capture and impending execution, and is blackmailed by Malone into providing financial support and vouching for his character, causing Vyner to contemplate leaving the country to avoid the shame and exposure. Kate convinces her uncle to let her negotiate with a cold and unfeeling man, believing that her womanly charm and understanding of his class will lead to better terms, and as she prepares for the meeting, she dresses with attention to detail, impressing the stranger with her beauty and success. Kate engages in a conversation with O'Rorke about her uncle's financial situation and offers him money in exchange for not summoning her uncle as a witness in Malone's trial, but O'Rorke insists on her uncle's testimony and praises Kate's beauty and potential as a sensation in high society. Kate and O'Rorke discuss the financial costs of Malone's trial and the desperate measures needed to save her grandfather, with O'Rorke refusing her offer of money and Kate considering revealing the truth to her uncle.	911	sentence
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Kate writes a desperate letter to Sir Within, pleading for him to help her innocent grandfather who is in jail, and she sends O'Rorke to deliver it and report back on Sir Within's reaction.	151077	0.68488	7112	0	167	287		784	H
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	prediction	Kate's uncle, Sir Within, anxiously awaits Kate's return on Saturday to hear her answer, unsure of what to expect but hoping that she has successfully secured his help in saving her grandfather from prison.	151077	0.68488	7112	0	168	287	On the poverty-stricken island of Innishmore, the arrival of John Luttrell and his son, the Prince, captivates the islanders. Sir Gervais Vyner becomes captivated by a young girl named Queenie and her connection to the Luttrell family. Georgina Courtenay questions the legitimacy of the relationship between Luttrell and the peasant child. Sir Gervais Vyner reluctantly agrees to be Harry's guardian. Malone encounters Kitty, now transformed into a young lady, and they discuss her attachment to her new home. Kate discovers a letter expressing concerns about her situation and decides to take action. Grenfell delivers the news of Harry's death to Luttrell, who reacts with shock and grief. Grenfell then travels to Dinasllyn, where he discovers a sketch resembling a girl at Dalradern, and seeks to establish a bond with her. Meanwhile, Kate O'Hara decides to accept her uncle's offer and leaves Sir Within. She boards a steamboat to start a new chapter of her life with uncertainty. Kate arrives at the island of Arran, where she is met by Molly Ryan and they make their way to the Abbey. Kate, once living a life of luxury, reflects on her decision to leave it behind and finds solace in the simplicity of the island and its people. Embracing her new identity as an Arran islander, she strives to create a comfortable and elegant space for herself. However, her uncle regrets bringing her to this simple life. As Kate adapts to her new life, she encounters a man named O'Rorke who reveals the financial instability of her uncle and the need to help her grandfather escape to America. Kate hesitates to reveal the truth to her distant uncle, but she considers reaching out to Sir Gervais Vyner for help.	784	H
chapterbooks/LuttrellOfAranGB.txt	Luttrell of Aran	Charles Lever	summary	Mr. O'Rorke arrives at Dalradern Castle and contemplates why Kate would leave such a grand life behind, and he is determined to find out the reason as he delivers a letter to Sir Within.	152102	0.68846	7157	0	168	321		1025	sentence
