filename	title	author	mode	text	wordindex	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them.	35881	1874	0	39	627		780	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam, still reeling from the horror of witnessing the sacrificial feast, struggles with his conflicting emotions towards the people of the underground city and contemplates his next move in this strange and terrifying place.	35881	1874	0	40	627	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity.	780	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Adam learns of Almah's illness and realizes his deep love for her, while also grappling with the conflicting emotions of affection and horror towards the people of the underground city.	36895	1935	0	40	664		1014	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam learns more about Almah's illness and the strange customs of the people, leading him to question his own feelings and the true nature of the underground city.	36895	1935	0	41	664	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity. Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them.	1014	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Adam and Almah express their deep love for each other and share their past sorrows, but Almah reveals that there is no hope for escape from the underground city.	37802	1982	0	41	694		907	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam and Almah, deeply in love and filled with a renewed sense of hope, devise a daring plan to escape from the underground city and find a way to live freely together.	37802	1982	0	42	694	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity. Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them. Adam learns of Almah's illness and realizes his deep love for her, while also grappling with the conflicting emotions of affection and horror towards the people of the underground city.	907	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Almah reveals to Adam their dreadful fate of being sacrificed in the great sacrifice at the end of the dark season, and Adam grapples with horror and despair as he contemplates the unimaginable abomination of the Mista Kosek; however, he still clings to hope and considers appealing to the benevolent Kohen for mercy.	38580	2037	0	42	723		778	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam decides to confront the Kohen about their impending sacrifice and seeks his help in escaping the underground city.	38580	2037	0	43	723	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity. Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them. Adam learns of Almah's illness and realizes his deep love for her, while also grappling with the conflicting emotions of affection and horror towards the people of the underground city. Adam and Almah express their deep love for each other and share their past sorrows, but Almah reveals that there is no hope for escape from the underground city.	778	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Adam pleads with the Kohen, the leader of the underground city, to save him and Almah from their impending sacrificial death, but the Kohen is baffled by Adam's fear of death and insists that death is the greatest blessing and desire of mankind.	39599	2105	0	43	776		1019	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	The Kohen refuses to help Adam and Almah escape their impending sacrificial fate, leaving Adam to grapple with despair and hopelessness as he realizes the vast differences in their perspectives on life and death.	39599	2105	0	44	776	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity. Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them. Adam learns of Almah's illness and realizes his deep love for her, while also grappling with the conflicting emotions of affection and horror towards the people of the underground city. Adam and Almah express their deep love for each other and share their past sorrows, but Almah reveals that there is no hope for escape from the underground city. Almah reveals to Adam their dreadful fate of being sacrificed in the great sacrifice at the end of the dark season, and Adam grapples with horror and despair as he contemplates the unimaginable abomination of the Mista Kosek; however, he still clings to hope and considers appealing to the benevolent Kohen for mercy.	1019	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Adam and the Kohen have a profound disagreement about the value of life, riches, and requited love, with the Kohen believing that death, poverty, and unrequited love are the greatest blessings, while Adam holds the opposite view.	40498	2165	0	44	819		899	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam and the Kohen continue to debate their differing views on life, death, and love, unable to find common ground or understanding.	40498	2165	0	45	819	A group of friends on a yacht in the 1850s find a cylindrical metal object floating in the water. They open it to discover a manuscript detailing the adventures of a man named Adam More, who pleads for them to deliver the message and manuscript to his father in England. Adam recounts his voyage on the ship Trevelyan, their encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They struggle to return to the ship through a blizzard, eventually finding themselves adrift on the ice. They spot a volcanic eruption on the desolate Antarctic continent and discover a lifeless body washed ashore. Continuing to drift, they encounter a group of repulsive native creatures and reach an impassable barrier of icy cliffs. Agnew considers going with them, while Adam remains suspicious. Adam, accompanied by his companion Agnew, finds himself trapped with cannibalistic creatures who are preparing to eat a dead body. When Agnew is killed, Adam flees for his life, eventually ending up adrift on a boat in a treacherous channel. As he contemplates his impending death, he encounters a glowing red spot and fears it may be his fiery demise. Drifting further into darkness, he contemplates death and the possibility of being trapped underground. He then encounters a terrifying sea monster but manages to shoot at it before it disappears. After a troubled dream, he awakens in a beautiful landscape and wonders if he has been transported to the South Pacific. He reaches the South Pole, encounters a group of gentle men, and is taken to a city built on the slope of a mountain. The four friends discuss a mysterious manuscript, with some doubting its authenticity and others presenting evidence supporting it. A group of friends discuss the details of Adam More's manuscript, speculating on the South Pole's effect on climate and the authenticity of the manuscript. The doctor reads an installment describing Adam's encounter with a cave-dwelling civilization and his connection with a young maiden named Almah. Adam spends time with Almah, learning her language and experiencing happiness despite her sadness. They explore an underground city filled with light, luxury, and a preference for darkness. Adam grows curious about Almah's mysterious duties and accompanies her on a sacred hunt. They encounter a monstrous creature, engage in a battle, and eventually flee on birds. Adam and Almah return to the scene of the hunt, only to find that half of their party has been killed and the wounded have been put to death; Adam becomes horrified by the people's love of death and decides to no longer participate in sacred hunts, while also preparing for the onset of the dark season and attending a great festival with Almah. Adam witnesses a horrifying ritual on top of a pyramid where youths are sacrificed by the Kohen and their bodies thrown from the top, leaving him filled with horror and despair. Adam finds solace in playing the violin for the inhabitants of the underground city, but becomes fearful of their potential use of the music in their sacrificial rituals during the dark season, which fills him with despair and further suspicion of his own fate. Adam is intrigued by the preparations for the Feast of Darkness but is warned by Almah to stay away and contemplates his growing despair and distance from the people of the underground city. Adam contemplates the possibility of escaping from the underground city with Almah, but she warns him of the people's self-denial and the futility of trying to leave; Adam becomes increasingly bewildered by the customs and mindset of the people, and decides to attend the Feast of Darkness against Almah's wishes, driven by curiosity and a desire to understand the depths of their depravity. Adam, recovering from his shock, is cared for by Almah and learns of the horrifying nature of the sacrifice he witnessed, leading him to question the true nature of the people and his own feelings towards them. Adam learns of Almah's illness and realizes his deep love for her, while also grappling with the conflicting emotions of affection and horror towards the people of the underground city. Adam and Almah express their deep love for each other and share their past sorrows, but Almah reveals that there is no hope for escape from the underground city. Almah reveals to Adam their dreadful fate of being sacrificed in the great sacrifice at the end of the dark season, and Adam grapples with horror and despair as he contemplates the unimaginable abomination of the Mista Kosek; however, he still clings to hope and considers appealing to the benevolent Kohen for mercy. Adam pleads with the Kohen, the leader of the underground city, to save him and Almah from their impending sacrificial death, but the Kohen is baffled by Adam's fear of death and insists that death is the greatest blessing and desire of mankind.	899	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	The Kohen explains his perspective on love and recounts his own bizarre life story to Adam, revealing his desire to become a pauper and eventually have the honor of a public death.	41443	2219	0	45	181		945	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam continues to have a perplexing conversation with the Kohen, but eventually shifts the topic and learns more about the Kohen's own life and his descent from poverty to wealth.	41443	2219	0	46	181	In the 1850s, a group of friends on a yacht find a metal object floating in the water. Inside, they discover a manuscript written by a man named Adam More, who asks them to deliver it to his father in England. Adam recounts his voyage on the ship Trevelyan, his encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They become trapped with cannibalistic creatures and Adam manages to escape, eventually drifting on a boat and encountering a sea monster. He wakes up in a beautiful landscape and reaches the South Pole, where he encounters a group of gentle men and is taken to a city built on a mountain. Back with the friends, they discuss the manuscript's authenticity and its details, including Adam's experiences with an underground civilization and his love for a young woman named Almah. Adam witnesses horrifying rituals and struggles with his feelings towards the people. He learns of their plan to sacrifice him and Almah, leading to a disagreement with the Kohen about the value of life and death.	945	H
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Among the Kosekin, a society that loves darkness and death, there is a passionate self-denial, an incessant effort to benefit others at their own expense, and a celebration of death and suffering as the ultimate blessings.	42299	2260	0	46	213		856	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam continues to grapple with the Kosekin's love of darkness and death, witnessing their self-denial and efforts to benefit others at their own expense, while also learning about their unconventional customs surrounding sickness, poverty, and love.	42299	2260	0	47	213	In the 1850s, a group of friends on a yacht find a metal object floating in the water. Inside, they discover a manuscript written by a man named Adam More, who asks them to deliver it to his father in England. Adam recounts his voyage on the ship Trevelyan, his encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They become trapped with cannibalistic creatures and Adam manages to escape, eventually drifting on a boat and encountering a sea monster. He wakes up in a beautiful landscape and reaches the South Pole, where he encounters a group of gentle men and is taken to a city built on a mountain. Back with the friends, they discuss the manuscript's authenticity and its details, including Adam's experiences with an underground civilization and his love for a young woman named Almah. Adam witnesses horrifying rituals and struggles with his feelings towards the people. He learns of their plan to sacrifice him and Almah, leading to a disagreement with the Kohen about the value of life and death. The Kohen explains his perspective on love and recounts his own bizarre life story to Adam, revealing his desire to become a pauper and eventually have the honor of a public death.	856	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	Among the Kosekin, the wealthy class is considered a curse while the paupers are greatly envied, with the aristocratic few consisting of the paupers who are exempt from the burdens of wealth and have many advantages, leading to secret movements for wealth redistribution and a leveling of all classes, although attempts at revolution have been put down and their leaders punished, ultimately resulting in a society where the fortunate few who are blessed with poverty walk while the unfortunate many who are cursed with wealth ride and from their squalid huts look proudly upon the palaces of their fellow countrymen, with death being celebrated as the ultimate honor and extreme offenses punished by imprisonment amid great splendor, while any suffering from want is unknown except when it is voluntary, as the Kosekin value self-denial, benefitting others at their own expense, and celebrate death and suffering as blessings.	43224	2299	0	47	249		925	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Amidst the complex social dynamics and contrasting values of the Kosekin society, Adam will navigate the challenges of wealth and poverty, witness the consequences of attempts at redistribution, and potentially find himself caught in the midst of a violent revolution.	43224	2299	0	48	249	In the 1850s, a group of friends on a yacht find a metal object floating in the water. Inside, they discover a manuscript written by a man named Adam More, who asks them to deliver it to his father in England. Adam recounts his voyage on the ship Trevelyan, his encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They become trapped with cannibalistic creatures and Adam manages to escape, eventually drifting on a boat and encountering a sea monster. He wakes up in a beautiful landscape and reaches the South Pole, where he encounters a group of gentle men and is taken to a city built on a mountain. Back with the friends, they discuss the manuscript's authenticity and its details, including Adam's experiences with an underground civilization and his love for a young woman named Almah. Adam witnesses horrifying rituals and struggles with his feelings towards the people. He learns of their plan to sacrifice him and Almah, leading to a disagreement with the Kohen about the value of life and death. The Kohen explains his perspective on love and recounts his own bizarre life story to Adam, revealing his desire to become a pauper and eventually have the honor of a public death. Among the Kosekin, a society that loves darkness and death, there is a passionate self-denial, an incessant effort to benefit others at their own expense, and a celebration of death and suffering as the ultimate blessings.	925	sentence
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	The Kosekin society, driven by their passionate love of death, embraces defeat in battle and celebrates the joy, glory, and honor of defeat, with each individual striving to serve others and the aristocratic paupers being the highest rank, while the wealthy class is considered a curse and attempts at wealth redistribution have been met with punishment, resulting in a society where suffering from want is unknown except when voluntary, self-denial and benefitting others at one's own expense are valued, and death and suffering are celebrated as ultimate blessings.	44203	2343	0	48	396		979	HN
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	prediction	Adam continues to observe the peculiar society of the Kosekin, witnessing their unique approach to war, their disdain for wealth, and the role of women, ultimately grappling with the contradictions and mysteries of their religion.	44203	2343	0	49	396	In the 1850s, a group of friends on a yacht find a metal object floating in the water. Inside, they discover a manuscript written by a man named Adam More, who asks them to deliver it to his father in England. Adam recounts his voyage on the ship Trevelyan, his encounter with Desolation Island, and his ill-fated decision to go ashore with the second mate, Agnew. They become trapped with cannibalistic creatures and Adam manages to escape, eventually drifting on a boat and encountering a sea monster. He wakes up in a beautiful landscape and reaches the South Pole, where he encounters a group of gentle men and is taken to a city built on a mountain. Back with the friends, they discuss the manuscript's authenticity and its details, including Adam's experiences with an underground civilization and his love for a young woman named Almah. Adam witnesses horrifying rituals and struggles with his feelings towards the people. He learns of their plan to sacrifice him and Almah, leading to a disagreement with the Kohen about the value of life and death. The Kohen explains his perspective on love and recounts his own bizarre life story to Adam, revealing his desire to become a pauper and eventually have the honor of a public death. Among the Kosekin, a society that loves darkness and death, there is a passionate self-denial, an incessant effort to benefit others at their own expense, and a celebration of death and suffering as the ultimate blessings. Among the Kosekin, the wealthy class is considered a curse while the paupers are greatly envied, with the aristocratic few consisting of the paupers who are exempt from the burdens of wealth and have many advantages, leading to secret movements for wealth redistribution and a leveling of all classes, although attempts at revolution have been put down and their leaders punished, ultimately resulting in a society where the fortunate few who are blessed with poverty walk while the unfortunate many who are cursed with wealth ride and from their squalid huts look proudly upon the palaces of their fellow countrymen, with death being celebrated as the ultimate honor and extreme offenses punished by imprisonment amid great splendor, while any suffering from want is unknown except when it is voluntary, as the Kosekin value self-denial, benefitting others at their own expense, and celebrate death and suffering as blessings.	979	HN
chapterbooks/CopperCylinder.txt	A Strange Manuscript Found in a Copper Cylinder	James De Mille	summary	The group of friends discuss the manuscript's descriptions of extinct and magnified creatures, particularly focusing on the opkuk, which they compare to the dodo, leading to a lighthearted exchange of banter and singing.	44998	2384	0	49	484		795	sentence
